date,Temperature,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,conso
2017-01-11 21:00:00,13.79,0.084,0.051,0.171,42282.53165,25827.35562,25266.50602,93376.39329
2017-01-11 22:00:00,13.4,0.085,0.066,0.104,39159.49367,24328.26748,23849.63855,87337.3997
2017-01-11 23:00:00,12.14,0.085,0.048,0.093,35052.1519,21632.82675,20894.45783,77579.43648
2017-01-12 00:00:00,11.57,0.084,0.07,0.1,29243.5443,18740.42553,17968.19277,65952.1626
2017-01-12 01:00:00,10.4,0.085,0.055,0.122,25616.20253,16066.8693,15967.22892,57650.30075
2017-01-12 02:00:00,10.01,0.086,0.084,0.137,23659.74684,14527.65957,15018.79518,53206.20159
2017-01-12 03:00:00,9.81,0.092,0.055,0.119,22456.70886,13871.12462,14238.07229,50565.90577
2017-01-12 04:00:00,9.21,0.081,0.07,0.104,22067.8481,13750.75988,14012.53012,49831.1381
2017-01-12 05:00:00,9.54,0.077,0.073,0.104,21897.72152,14017.02128,14486.74699,50401.48979
2017-01-12 06:00:00,10.53,0.077,0.07,0.119,24261.26582,15596.35258,15469.87952,55327.49792
2017-01-12 07:00:00,11.59,0.074,0.026,0.163,25093.67089,16168.99696,14585.06024,55847.72809
2017-01-12 08:00:00,10.85,0.076,0.081,0.126,24692.65823,15592.70517,11479.51807,51764.88147
2017-01-12 09:00:00,13.5,0.074,10.05,9.61,28496.20253,17711.8541,12902.16867,59110.2253
2017-01-12 10:00:00,15.22,0.074,108.2,98.6,32147.8481,19969.60486,13515.18072,65632.63368
2017-01-12 11:00:00,16.92,0.077,199.9,190.7,34256.20253,21516.10942,14914.6988,70687.01075
2017-01-12 12:00:00,17.15,0.076,353.9,125.2,35246.58228,22147.11246,15099.75904,72493.45378
2017-01-12 13:00:00,17.13,0.072,634.9,329.2,35665.82278,21260.79027,17002.40964,73929.02269
2017-01-12 14:00:00,17.05,0.072,233.1,204.2,35283.03797,20538.60182,16730.60241,72552.2422
2017-01-12 15:00:00,16.7,0.071,319.0,298.9,33824.81013,21479.63526,16244.81928,71549.26467
2017-01-12 16:00:00,16.6,0.072,182.4,187.6,33010.63291,20618.84498,16100.24096,69729.71885
2017-01-12 17:00:00,16.3,0.069,104.3,111.9,33107.8481,20582.37082,16857.83133,70548.05025
2017-01-12 18:00:00,15.82,0.074,20.7,21.14,43655.6962,26571.42857,25075.66265,95302.78742
2017-01-12 19:00:00,15.39,0.071,0.048,0.145,44123.5443,26881.45897,25544.09639,96549.09966
2017-01-12 20:00:00,15.08,0.076,0.066,0.159,43424.81013,26407.29483,25393.73494,95225.8399
2017-01-12 21:00:00,15.01,0.073,0.051,0.137,42647.08861,26283.28267,25642.40964,94572.78092
2017-01-12 22:00:00,15.15,0.077,0.048,0.137,39305.31646,24452.27964,23791.80723,87549.40333
2017-01-12 23:00:00,15.18,0.075,0.04,0.093,34553.92405,21384.80243,21235.66265,77174.38913
2017-01-13 00:00:00,15.18,0.079,0.048,0.148,29401.51899,18284.49848,18413.49398,66099.51145
2017-01-13 01:00:00,15.09,0.081,0.055,0.13,25731.64557,15771.42857,16013.49398,57516.56812
2017-01-13 02:00:00,14.86,0.075,0.044,0.137,23580.75949,14093.61702,14937.83133,52612.20784
2017-01-13 03:00:00,14.85,0.084,0.055,0.159,22353.41772,13520.97264,13937.3494,49811.73976
2017-01-13 04:00:00,14.19,0.075,0.044,0.13,22316.96203,13604.86322,13769.63855,49691.4638
2017-01-13 05:00:00,13.64,0.078,0.055,0.119,22566.07595,13608.51064,13734.93976,49909.52635
2017-01-13 06:00:00,13.37,0.071,0.055,0.171,24601.51899,15377.5076,14949.39759,54928.42418
2017-01-13 07:00:00,13.15,0.074,0.07,0.163,25421.77215,15705.77508,14365.3012,55492.84843
2017-01-13 08:00:00,12.82,0.075,0.07,0.148,24540.75949,15217.02128,10768.19277,50525.97354
2017-01-13 09:00:00,13.03,0.069,14.89,15.14,27530.12658,17551.36778,12404.81928,57486.31364
2017-01-13 10:00:00,13.95,0.077,48.32,48.84,30057.72152,20341.64134,12283.37349,62682.73635
2017-01-13 11:00:00,15.45,0.07,133.5,135.6,32913.41772,22012.15805,13659.75904,68585.33481
2017-01-13 12:00:00,16.07,0.076,194.6,197.6,33976.70886,21012.76596,15880.48193,70869.95675
2017-01-13 13:00:00,16.14,0.07,236.7,241.2,32943.79747,20837.68997,16256.38554,70037.87298
2017-01-13 14:00:00,16.42,0.071,252.9,254.6,33490.63291,20753.79939,16175.42169,70419.85399
2017-01-13 15:00:00,16.48,0.071,208.2,213.1,32986.32911,20564.13374,15429.39759,68979.86044
2017-01-13 16:00:00,16.5,0.073,172.2,174.5,32135.6962,20009.72644,15296.38554,67441.80818
2017-01-13 17:00:00,16.37,0.068,115.5,116.9,33612.1519,20301.51976,16071.3253,69984.99696
2017-01-13 18:00:00,15.73,0.074,18.11,18.41,42993.41772,26440.12158,24717.10843,94150.64773
2017-01-13 19:00:00,15.24,0.065,0.037,0.089,43601.01266,25940.42553,25185.54217,94726.98036
2017-01-13 20:00:00,13.86,0.073,0.062,0.089,42306.83544,25874.77204,24890.60241,93072.20989
2017-01-13 21:00:00,13.32,0.071,0.026,0.096,41960.50633,25400.6079,24913.73494,92274.84917
2017-01-13 22:00:00,12.97,0.071,0.055,0.111,38321.01266,24000.0,23508.43373,85829.44639
2017-01-13 23:00:00,13.12,0.084,0.059,0.115,34365.56962,21103.95137,21125.78313,76595.30412
2017-01-14 00:00:00,13.32,0.084,0.044,0.108,29122.02532,18328.26748,18540.72289,65991.01569
2017-01-14 01:00:00,14.68,0.085,0.066,0.126,25549.36709,15716.71733,15770.60241,57036.68683
2017-01-14 02:00:00,14.31,0.087,0.059,0.115,23428.86076,14002.43161,14561.92771,51993.22008
2017-01-14 03:00:00,16.1,0.083,0.062,0.119,22116.4557,13455.31915,14018.31325,49590.0881
2017-01-14 04:00:00,18.11,0.09,0.037,0.148,21915.94937,13057.75076,13833.25301,48806.95314
2017-01-14 05:00:00,16.83,0.084,0.07,0.174,22341.26582,13192.70517,14000.96386,49534.93485
2017-01-14 06:00:00,15.18,0.079,0.099,0.115,24607.59494,14819.45289,14908.91566,54335.96349
2017-01-14 07:00:00,13.62,0.082,0.081,0.178,23520.0,13925.83587,13966.26506,51412.10093
2017-01-14 08:00:00,12.04,0.083,0.081,0.178,23380.25316,13356.83891,11346.50602,48083.59809
2017-01-14 09:00:00,12.12,0.087,30.79,28.88,26782.78481,16052.27964,12792.28916,55627.35361
2017-01-14 10:00:00,12.62,0.083,134.1,118.8,30677.46835,18521.58055,14694.93976,63893.98866
2017-01-14 11:00:00,13.53,0.086,209.0,115.9,33356.96203,20060.79027,16019.27711,69437.02941
2017-01-14 12:00:00,15.15,0.085,153.1,155.3,34213.67089,20830.39514,17019.75904,72063.82507
2017-01-14 13:00:00,15.7,0.088,144.7,142.8,34116.4557,20648.02432,17227.95181,71992.43183
2017-01-14 14:00:00,16.44,0.084,226.1,225.7,33478.48101,20261.39818,17493.9759,71233.85509
2017-01-14 15:00:00,17.96,0.088,184.8,188.9,32336.20253,20213.98176,16909.87952,69460.06381
2017-01-14 16:00:00,17.91,0.086,115.9,118.2,31485.56962,19670.51672,16655.42169,67811.50803
2017-01-14 17:00:00,18.17,0.087,77.3,80.4,31892.65823,19473.55623,17008.19277,68374.40723
2017-01-14 18:00:00,17.53,0.077,36.92,37.57,42215.6962,25531.91489,25237.59036,92985.20145
2017-01-14 19:00:00,15.84,0.073,0.07,0.111,42063.79747,25557.44681,25902.6506,93523.89488
2017-01-14 20:00:00,14.07,0.074,0.033,0.104,41529.11392,25247.41641,25850.60241,92627.13274
2017-01-14 21:00:00,12.92,0.073,0.062,0.108,40854.68354,24784.19453,25191.3253,90830.20337
2017-01-14 22:00:00,13.2,0.084,0.048,0.13,38187.34177,23343.46505,24011.56627,85542.37309
2017-01-14 23:00:00,13.24,0.084,0.073,0.108,34511.39241,21136.77812,22080.0,77728.17053
2017-01-15 00:00:00,12.35,0.08,0.059,0.137,27031.89873,18324.62006,18569.63855,63926.15734
2017-01-15 01:00:00,11.66,0.088,0.066,0.163,20883.03797,19502.73556,16684.33735,57070.11088
2017-01-15 02:00:00,10.62,0.081,0.062,0.13,17924.05063,17927.05167,14874.21687,50725.31917
2017-01-15 03:00:00,10.31,0.084,0.048,0.126,16763.5443,17299.69605,14255.42169,48318.66204
2017-01-15 04:00:00,10.34,0.083,0.051,0.163,16538.73418,16756.231,13775.42169,47070.38687
2017-01-15 05:00:00,9.57,0.08,0.051,0.159,15949.36709,16632.21884,13862.16867,46443.7546
2017-01-15 06:00:00,10.68,0.083,0.051,0.134,17832.91139,18000.0,14984.09639,50817.00778
2017-01-15 07:00:00,10.12,0.081,0.066,0.126,15524.05063,16832.82675,13688.6747,46045.55208
2017-01-15 08:00:00,10.07,0.08,0.091,0.13,14327.08861,15705.77508,10733.49398,40766.35767
2017-01-15 09:00:00,10.04,0.087,47.95,44.58,17024.81013,17215.80547,12254.45783,46495.07343
2017-01-15 10:00:00,11.55,0.082,199.4,161.8,20974.17722,20498.48024,14579.27711,56051.93457
2017-01-15 11:00:00,14.51,0.08,343.0,170.7,24212.65823,22274.77204,15961.44578,62448.87605
2017-01-15 12:00:00,17.54,0.082,445.9,161.4,25008.60759,23372.64438,16846.26506,65227.51703
2017-01-15 13:00:00,18.17,0.084,483.7,242.0,32117.46835,17916.10942,17603.85542,67637.43319
2017-01-15 14:00:00,18.55,0.082,547.1,505.0,31819.74684,18375.68389,17534.45783,67729.88856
2017-01-15 15:00:00,18.57,0.086,419.7,456.4,30549.87342,17883.28267,17141.20482,65574.36091
2017-01-15 16:00:00,18.84,0.084,256.5,284.2,29577.72152,17190.27356,16788.43373,63556.42881
2017-01-15 17:00:00,17.92,0.083,78.9,83.7,29972.65823,17237.68997,17112.28916,64322.63736
2017-01-15 18:00:00,17.45,0.084,25.0,25.68,40180.25316,23664.43769,24688.19277,88532.88362
2017-01-15 19:00:00,16.38,0.085,0.066,0.104,41431.89873,24113.06991,25463.13253,91008.10117
2017-01-15 20:00:00,16.52,0.082,0.048,0.067,41960.50633,24616.41337,25561.44578,92138.36548
2017-01-15 21:00:00,16.04,0.084,0.051,0.1,41255.6962,25218.23708,25353.25301,91827.18629
2017-01-15 22:00:00,16.18,0.08,0.077,0.1,38849.62025,23905.16717,23953.73494,86708.52236
2017-01-15 23:00:00,16.2,0.08,0.091,0.063,34335.18987,21494.22492,20894.45783,76723.87262
2017-01-16 00:00:00,15.99,0.081,0.044,0.126,28666.32911,17985.41033,17921.92771,64573.66715
2017-01-16 01:00:00,16.14,0.082,0.051,0.1,21849.11392,15326.44377,16082.89157,53258.44926
2017-01-16 02:00:00,16.17,0.079,0.066,0.108,19588.86076,13929.48328,14926.26506,48444.6091
2017-01-16 03:00:00,16.83,0.083,0.062,0.089,19011.64557,13375.07599,14278.55422,46665.27578
2017-01-16 04:00:00,17.01,0.081,0.048,0.108,19443.03797,13283.89058,14162.89157,46889.82012
2017-01-16 05:00:00,12.84,0.075,0.059,0.148,21466.32911,13345.89666,14087.71084,48899.93661
2017-01-16 06:00:00,14.42,0.074,0.084,0.119,22973.16456,15169.60486,15325.3012,53468.07062
2017-01-16 07:00:00,12.3,0.08,0.084,0.156,24905.31646,15632.82675,14666.0241,55204.16731
2017-01-16 08:00:00,11.31,0.078,0.095,0.204,24249.11392,15570.82067,11398.55422,51218.48881
2017-01-16 09:00:00,12.13,0.079,22.42,22.83,26977.21519,18065.6535,12641.92771,57684.7964
2017-01-16 10:00:00,12.82,0.082,111.9,114.9,30610.63291,19524.62006,14128.19277,64263.44574
2017-01-16 11:00:00,12.75,0.085,187.8,184.4,33107.8481,20983.58663,15435.18072,69526.61545
2017-01-16 12:00:00,12.88,0.079,456.2,354.4,34560.0,21392.09726,15978.79518,71930.89244
2017-01-16 13:00:00,12.41,0.08,216.3,216.2,35173.67089,21702.12766,16470.36145,73346.16
2017-01-16 14:00:00,13.29,0.082,548.0,563.1,34007.08861,21348.32827,16782.6506,72138.06748
2017-01-16 15:00:00,13.43,0.081,448.0,506.2,33253.67089,21483.28267,16828.91566,71565.86922
2017-01-16 16:00:00,14.1,0.084,253.6,289.9,32287.59494,20553.19149,16267.95181,69108.73824
2017-01-16 17:00:00,13.46,0.087,141.6,166.8,31965.56962,20764.74164,16782.6506,69512.96186
2017-01-16 18:00:00,12.78,0.082,31.77,37.63,42987.34177,26764.74164,25012.04819,94764.1316
2017-01-16 19:00:00,12.22,0.082,0.088,0.1,43947.34177,26834.04255,25306.98795,96088.37227
2017-01-16 20:00:00,12.66,0.08,0.073,0.141,42647.08861,26509.42249,25121.92771,94278.43881
2017-01-16 21:00:00,12.02,0.084,0.11,0.07,41972.65823,26549.54407,25399.51807,93921.72037
2017-01-16 22:00:00,11.21,0.087,0.062,0.119,35896.70886,24776.8997,24069.39759,84743.00615
2017-01-16 23:00:00,11.18,0.087,0.059,0.085,34231.89873,21552.58359,20830.84337,76615.32569
2017-01-17 00:00:00,10.57,0.082,0.077,0.13,28362.53165,17850.45593,17384.09639,63597.08397
2017-01-17 01:00:00,10.61,0.085,0.04,0.156,25148.35443,15337.38602,15660.72289,56146.46334
2017-01-17 02:00:00,10.47,0.087,0.073,0.115,22924.55696,14064.43769,14793.25301,51782.24766
2017-01-17 03:00:00,10.15,0.086,0.081,0.13,22420.25316,13535.56231,14324.81928,50280.63475
2017-01-17 04:00:00,10.28,0.081,0.051,0.2,21751.89873,13386.01824,13943.13253,49081.0495
2017-01-17 05:00:00,10.07,0.083,0.073,0.111,22177.21519,13641.33739,14093.49398,49912.04656
2017-01-17 06:00:00,9.87,0.079,0.095,0.119,24273.41772,15271.73252,15024.57831,54569.72855
2017-01-17 07:00:00,9.31,0.082,0.051,0.13,25306.32911,15567.17325,14347.95181,55221.45417
2017-01-17 08:00:00,9.44,0.084,0.132,0.137,24492.1519,15297.26444,11161.44578,50950.86212
2017-01-17 09:00:00,9.32,0.084,81.1,78.7,28259.24051,17069.90881,12560.96386,57890.11318
2017-01-17 10:00:00,10.37,0.08,236.2,233.2,31139.24051,17460.18237,15747.46988,64346.89276
2017-01-17 11:00:00,12.12,0.082,383.3,348.6,33836.96203,18729.48328,17083.37349,69649.8188
2017-01-17 12:00:00,13.32,0.082,481.8,405.9,35276.96203,19068.69301,17511.3253,71856.98034
2017-01-17 13:00:00,13.39,0.084,531.9,512.3,35629.36709,18930.09119,18263.13253,72822.59081
2017-01-17 14:00:00,13.99,0.087,527.2,577.6,33879.49367,19272.94833,18182.16867,71334.61067
2017-01-17 15:00:00,14.23,0.083,469.6,528.0,33709.36709,19623.1003,18083.85542,71416.32281
2017-01-17 16:00:00,13.93,0.084,198.4,217.2,32858.73418,20801.21581,16377.83133,70037.78132
2017-01-17 17:00:00,13.7,0.083,105.5,122.7,32767.59494,20542.24924,16545.54217,69855.38635
2017-01-17 18:00:00,12.24,0.086,23.38,27.77,43746.83544,26808.51064,25139.27711,95694.62319
2017-01-17 19:00:00,11.55,0.082,0.095,0.119,44512.40506,26976.29179,26081.92771,97570.62456
2017-01-17 20:00:00,11.22,0.086,0.04,0.145,43813.67089,26826.74772,25804.33735,96444.75596
2017-01-17 21:00:00,10.66,0.087,0.091,0.104,43078.48101,26866.8693,25399.51807,95344.86838
2017-01-17 22:00:00,11.24,0.087,0.081,0.1,39511.89873,24671.12462,23919.03614,88102.05949
2017-01-17 23:00:00,10.61,0.088,0.077,0.093,33703.29114,21435.86626,20934.93976,76074.09716
2017-01-18 00:00:00,11.15,0.087,0.062,0.096,28411.13924,18098.48024,17945.06024,64454.67972
2017-01-18 01:00:00,11.21,0.089,0.062,0.108,25075.44304,15815.19757,15776.38554,56667.02615
2017-01-18 02:00:00,11.65,0.086,0.095,0.096,23106.83544,14385.41033,14417.3494,51909.59517
2017-01-18 03:00:00,11.74,0.082,0.066,0.096,22323.03797,13754.40729,13833.25301,49910.69827
2017-01-18 04:00:00,12.88,0.082,0.051,0.115,22086.07595,13696.04863,13682.89157,49465.01615
2017-01-18 05:00:00,12.84,0.083,0.055,0.13,22462.78481,13579.33131,13526.74699,49568.86311
2017-01-18 06:00:00,13.37,0.081,0.073,0.111,24637.97468,15257.14286,14793.25301,54688.37055
2017-01-18 07:00:00,13.17,0.085,0.073,0.108,25251.64557,15986.62614,14191.80723,55430.07894
2017-01-18 08:00:00,13.35,0.084,0.113,0.082,25597.97468,16154.40729,11791.80723,53544.1892
2017-01-18 09:00:00,13.42,0.084,35.45,36.21,28994.43038,18401.21581,13509.39759,60905.04378
2017-01-18 10:00:00,13.5,0.083,34.03,35.2,32330.12658,20826.74772,15712.77108,68869.64538
2017-01-18 11:00:00,13.83,0.08,46.0,47.19,36279.49367,22406.07903,17459.27711,76144.84981
2017-01-18 12:00:00,14.04,0.08,151.9,154.1,37391.39241,23277.81155,18795.18072,79464.38468
2017-01-18 13:00:00,14.12,0.083,459.9,462.0,37780.25316,24069.30091,19119.03614,80968.59021
2017-01-18 14:00:00,14.05,0.083,300.4,308.3,37494.68354,23828.57143,19061.20482,80384.45979
2017-01-18 15:00:00,14.64,0.08,223.4,231.6,37725.56962,24313.67781,19298.31325,81337.56068
2017-01-18 16:00:00,14.06,0.085,158.9,162.5,36795.94937,24306.38298,19402.40964,80504.74199
2017-01-18 17:00:00,14.57,0.084,91.5,94.2,36747.34177,24893.61702,20605.3012,82246.25999
2017-01-18 18:00:00,14.88,0.082,14.17,14.61,44056.70886,29584.19453,27498.79518,101139.6986
2017-01-18 19:00:00,14.22,0.081,0.055,0.13,45302.27848,29617.02128,27602.89157,102522.1913
2017-01-18 20:00:00,14.89,0.083,0.055,0.152,43260.75949,28847.41641,26504.09639,98612.27229
2017-01-18 21:00:00,14.81,0.082,0.073,0.126,42276.4557,28147.11246,26243.85542,96667.42358
2017-01-18 22:00:00,14.7,0.081,0.037,0.185,38855.6962,25962.31003,23953.73494,88771.74117
2017-01-18 23:00:00,14.54,0.079,0.081,0.067,33527.08861,22365.95745,20981.20482,76874.25088
2017-01-19 00:00:00,14.71,0.08,0.044,0.156,27918.98734,18835.25836,17829.39759,64583.64329
2017-01-19 01:00:00,14.65,0.295,0.04,0.082,24370.63291,16482.67477,15961.44578,56814.75346
2017-01-19 02:00:00,13.25,0.08,0.062,0.163,22547.8481,14651.67173,14874.21687,52073.7367
2017-01-19 03:00:00,13.16,0.081,0.073,0.185,21709.36709,13987.84195,14371.08434,50068.29338
2017-01-19 04:00:00,12.96,0.077,0.066,0.115,21034.93671,13951.36778,14214.93976,49201.24425
2017-01-19 05:00:00,12.39,0.082,0.055,0.189,21174.68354,13911.2462,14157.10843,49243.03817
2017-01-19 06:00:00,10.84,0.075,0.088,0.111,23307.34177,15749.54407,15059.27711,54116.16295
2017-01-19 07:00:00,11.01,0.079,0.059,0.174,24303.79747,15826.13982,14851.08434,54981.02163
2017-01-19 08:00:00,10.48,0.08,0.084,0.193,23690.12658,16077.81155,11762.89157,51530.8297
2017-01-19 09:00:00,10.06,0.086,8.88,9.11,27384.3038,18040.12158,12965.78313,58390.20851
2017-01-19 10:00:00,10.16,0.08,106.8,106.1,30908.35443,19787.23404,14440.48193,65136.0704
2017-01-19 11:00:00,10.44,0.087,156.8,159.2,33387.34177,21727.65957,16603.37349,71718.37483
2017-01-19 12:00:00,10.37,0.082,141.6,146.2,34426.32911,23117.32523,17453.49398,74997.14832
2017-01-19 13:00:00,10.6,0.085,145.7,145.0,35532.1519,22934.95441,17956.62651,76423.73282
2017-01-19 14:00:00,11.69,0.081,113.0,114.9,34432.40506,22829.17933,18465.54217,75727.12656
2017-01-19 15:00:00,11.56,0.083,97.0,100.3,35714.43038,23048.02432,17765.78313,76528.23783
2017-01-19 16:00:00,11.8,0.082,101.0,104.3,36078.98734,22880.24316,17569.15663,76528.38713
2017-01-19 17:00:00,11.99,0.082,31.44,31.95,36522.53165,23110.0304,17979.75904,77612.32109
2017-01-19 18:00:00,12.06,0.081,21.4,25.72,45265.82278,28832.82675,26139.75904,100238.4086
2017-01-19 19:00:00,11.93,0.09,0.084,0.122,45466.32911,28843.769,26822.16867,101132.2668
2017-01-19 20:00:00,11.63,0.086,0.059,0.108,44712.91139,28752.58359,26220.72289,99686.21787
2017-01-19 21:00:00,10.96,0.083,0.044,0.07,44135.6962,28748.93617,26527.22892,99411.86129
2017-01-19 22:00:00,11.26,0.089,0.081,0.056,40435.44304,26436.47416,25087.22892,91959.14612
2017-01-19 23:00:00,10.9,0.09,0.04,0.108,35568.60759,23190.27356,22716.14458,81475.02573
2017-01-20 00:00:00,10.35,0.087,0.051,0.1,29608.10127,19269.30091,18777.83133,67655.23351
2017-01-20 01:00:00,9.26,0.086,0.051,0.115,25816.70886,16417.02128,16129.15663,58362.88677
2017-01-20 02:00:00,8.93,0.085,0.073,0.093,23392.40506,14560.48632,14885.78313,52838.67451
2017-01-20 03:00:00,8.88,0.084,0.055,0.089,22262.27848,13896.65653,14099.27711,50258.21212
2017-01-20 04:00:00,9.25,0.089,0.048,0.078,21569.62025,13688.7538,13937.3494,49195.72345
2017-01-20 05:00:00,8.87,0.091,0.051,0.093,21909.87342,13871.12462,13867.95181,49648.94985
2017-01-20 06:00:00,10.09,2.981,0.095,0.082,24157.97468,15709.42249,14839.51807,54706.91524
2017-01-20 07:00:00,11.52,4.923,0.044,0.093,23945.31646,15738.60182,13786.98795,53470.90623
2017-01-20 08:00:00,11.79,0.077,0.113,0.178,23787.34177,15968.38906,11068.91566,50824.64649
2017-01-20 09:00:00,11.82,0.078,39.17,38.37,27110.88608,17981.76292,12560.96386,57653.61286
2017-01-20 10:00:00,12.72,4.917,283.1,289.0,30555.94937,20297.87234,14452.04819,65305.8699
2017-01-20 11:00:00,13.29,4.913,395.3,414.3,33648.60759,22128.87538,15649.15663,71426.6396
2017-01-20 12:00:00,13.77,0.085,572.1,605.8,35137.21519,22402.43161,16048.19277,73587.83957
2017-01-20 13:00:00,13.92,0.082,157.8,158.9,34110.37975,22471.73252,16453.01205,73035.12432
2017-01-20 14:00:00,13.02,0.08,50.37,51.66,35690.12658,22657.75076,16273.73494,74621.61228
2017-01-20 15:00:00,11.82,0.079,74.3,76.8,35161.51899,22220.06079,16302.6506,73684.23038
2017-01-20 16:00:00,11.27,0.078,16.77,17.2,31491.64557,21873.55623,15579.75904,68944.96084
2017-01-20 17:00:00,11.75,0.078,25.01,26.27,31175.6962,21603.64742,16574.45783,69353.80145
2017-01-20 18:00:00,12.32,0.086,12.08,12.87,41419.74684,27315.50152,24821.20482,93556.45318
2017-01-20 19:00:00,11.58,0.08,0.095,0.115,44111.39241,27972.03647,25798.55422,97881.9831
2017-01-20 20:00:00,10.53,0.087,0.051,0.141,43248.60759,27395.74468,25549.87952,96194.23179
2017-01-20 21:00:00,10.25,0.082,0.077,0.096,43649.62025,27891.79331,26573.49398,98114.90754
2017-01-20 22:00:00,10.18,0.081,0.037,0.122,41778.22785,26917.93313,25370.60241,94066.76339
2017-01-20 23:00:00,9.94,0.088,0.051,0.119,36874.93671,23748.32827,22883.85542,83507.1204
2017-01-21 00:00:00,9.68,0.09,0.055,0.115,31035.94937,20046.20061,19269.39759,70351.54757
2017-01-21 01:00:00,10.05,0.087,0.059,0.085,26296.70886,16818.23708,17008.19277,60123.13871
2017-01-21 02:00:00,10.02,0.088,0.051,0.163,23884.55696,14950.75988,15799.51807,54634.83491
2017-01-21 03:00:00,9.06,0.085,0.062,0.108,22645.06329,14162.91793,15111.3253,51919.30652
2017-01-21 04:00:00,9.52,0.079,0.033,0.156,22067.8481,13827.35562,14521.44578,50416.6495
2017-01-21 05:00:00,9.15,0.078,0.088,0.089,22171.13924,13706.99088,14573.49398,50451.6241
2017-01-21 06:00:00,9.08,0.079,0.059,0.111,24109.36709,15366.56535,15348.43373,54824.36617
2017-01-21 07:00:00,9.4,0.08,0.084,0.082,22863.79747,14122.79635,14012.53012,50999.12394
2017-01-21 08:00:00,9.39,0.084,0.121,0.16,23021.77215,13845.59271,11352.28916,48219.65402
2017-01-21 09:00:00,9.63,0.079,103.7,102.5,27031.89873,16924.01216,12971.56627,56927.47716
2017-01-21 10:00:00,10.11,4.915,244.3,250.2,30361.51899,19499.08815,14926.26506,64786.8722
2017-01-21 11:00:00,11.16,0.085,462.8,488.6,34438.48101,20888.7538,16400.96386,71728.19867
2017-01-21 12:00:00,11.62,0.082,525.3,561.1,35106.83544,21822.4924,17199.03614,74128.36398
2017-01-21 13:00:00,12.43,0.086,554.1,599.6,35143.29114,21804.25532,17592.28916,74539.83562
